[2026-02-26 13:50:20] INFO    AUDIT visit {"user_id":"tip:A58656F","username":"A58656F","route":"receipts/index","ip":"10.52.2.5"}
[2026-02-26 13:50:20] INFO    AUDIT visit {"user_id":"tip:A58656F","username":"A58656F","route":"dashboard/index","ip":"10.52.2.5"}
[2026-02-26 13:50:20] INFO    AUDIT visit {"user_id":"tip:A58656F","username":"A58656F","route":"dashboard/index","ip":"10.52.2.5"}
[2026-02-26 13:50:22] INFO    AUDIT visit {"user_id":"tip:A58656F","username":"A58656F","route":"receipts/download","ip":"10.52.2.5"}
[2026-02-26 13:50:38] INFO    AUDIT visit {"user_id":"tip:A58656F","username":"A58656F","route":"handovers/entrega","ip":"10.52.2.5"}
[2026-02-26 13:50:39] INFO    AUDIT visit {"user_id":"tip:A58656F","username":"A58656F","route":"people/index","ip":"10.52.2.5"}
[2026-02-26 13:50:39] ERROR   PHP error: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in /var/www/html/laptop-loans/app/Views/people/index.php:24 {"msg":"htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated","file":"/var/www/html/laptop-loans/app/Views/people/index.php","line":24,"severity":8192}
[26-Feb-2026 13:50:39 UTC] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in /var/www/html/laptop-loans/app/Views/people/index.php on line 24
[2026-02-26 13:50:39] ERROR   PHP error: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in /var/www/html/laptop-loans/app/Views/people/index.php:25 {"msg":"htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated","file":"/var/www/html/laptop-loans/app/Views/people/index.php","line":25,"severity":8192}
[26-Feb-2026 13:50:39 UTC] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in /var/www/html/laptop-loans/app/Views/people/index.php on line 25
[2026-02-26 13:50:39] INFO    AUDIT visit {"user_id":"tip:A58656F","username":"A58656F","route":"laptops/index","ip":"10.52.2.5"}
[2026-02-26 13:50:41] INFO    AUDIT visit {"user_id":"tip:A58656F","username":"A58656F","route":"people/index","ip":"10.52.2.5"}
[2026-02-26 13:50:41] ERROR   PHP error: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in /var/www/html/laptop-loans/app/Views/people/index.php:24 {"msg":"htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated","file":"/var/www/html/laptop-loans/app/Views/people/index.php","line":24,"severity":8192}
[26-Feb-2026 13:50:41 UTC] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in /var/www/html/laptop-loans/app/Views/people/index.php on line 24
[2026-02-26 13:50:41] ERROR   PHP error: htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in /var/www/html/laptop-loans/app/Views/people/index.php:25 {"msg":"htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated","file":"/var/www/html/laptop-loans/app/Views/people/index.php","line":25,"severity":8192}
[26-Feb-2026 13:50:41 UTC] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in /var/www/html/laptop-loans/app/Views/people/index.php on line 25
